Accuracy,Precision,#TN,#FN,#TP,#FP,Recall (True positive rate),True Negative Rate,False Positive Rate,False Negative rate
0.7639063193069885,0.6013621143279659,25668.00826446281,6.7190082644628095,34.59504132231405,0.24793388429752067,0.41311335309004277,0.9999944493158032,5.550684196847265e-06,0.4294531856555539
0.9997295902109327,0.9929657899951917,42931.616753057104,10.852161407920521,82.584842950672,0.6445249852673982,0.7943340260820255,0.9999855722411313,1.4427758868741793e-05,0.20545568970302786
