1,99.99180527268507
2,99.99990088789306
3,99.99990088789306
4,99.99883149792548
5,99.99769687116988
6,99.99990088789306
7,99.99584339495452
8,99.99599579828491
9,99.99664949643244
10,99.98478490813767
15,98.08899582684838
20,95.45166331292381
25,92.3076902230294
30,90.75276600849087
35,89.69578749058257
40,88.99368693101133
45,87.39228341064515
50,85.27333609252986
