4,49.99965486556652
8,49.99995044394653
12,49.99995044394653
16,49.99995044394653
20,49.99995044394653
24,49.998474774798716
28,49.998474774798716
32,49.998474774798716
36,49.998474774798716
40,49.993783468403414
60,49.95327965403267
80,49.92829722096149
100,49.81179987448552
120,49.539077770104235
140,49.53898551630879
160,48.808909242355384
180,48.808909242355384
200,48.41999210176137
